,ECLO
20921,0.05479452
20922,0.05479452
20923,0.02739726
20924,0.02739726
20925,0.06849315
20926,0.02739726
20927,0.02739726
20928,0.05479452
20929,0.05479452
20930,0.0
20931,0.02739726
20932,0.06849315
20933,0.0
20934,0.10958904
20935,0.06849315
20936,0.02739726
20937,0.15068494
20938,0.10958904
20939,0.10958904
20940,0.1369863
20941,0.06849315
20942,0.02739726
20943,0.01369863
20944,0.0
20945,0.02739726
20946,0.02739726
20947,0.02739726
20948,0.02739726
20949,0.02739726
20950,0.02739726
20951,0.02739726
20952,0.06849315
20953,0.0
20954,0.06849315
20955,0.10958904
20956,0.02739726
20957,0.02739726
20958,0.06849315
20959,0.02739726
20960,0.04109589
20961,0.02739726
20962,0.06849315
20963,0.02739726
20964,0.10958904
20965,0.06849315
20966,0.09589041
20967,0.02739726
20968,0.04109589
20969,0.05479452
20970,0.08219178
20971,0.02739726
20972,0.0
20973,0.02739726
20974,0.10958904
20975,0.02739726
20976,0.02739726
20977,0.02739726
20978,0.09589041
20979,0.02739726
20980,0.02739726
20981,0.05479452
20982,0.02739726
20983,0.05479452
20984,0.05479452
20985,0.02739726
20986,0.05479452
20987,0.06849315
20988,0.02739726
20989,0.02739726
20990,0.05479452
20991,0.02739726
20992,0.04109589
20993,0.02739726
20994,0.05479452
20995,0.02739726
20996,0.02739726
20997,0.05479452
20998,0.06849315
20999,0.0
21000,0.02739726
21001,0.10958904
21002,0.02739726
21003,0.02739726
21004,0.02739726
21005,0.06849315
21006,0.09589041
21007,0.02739726
21008,0.10958904
21009,0.02739726
21010,0.06849315
21011,0.0
21012,0.02739726
21013,0.02739726
21014,0.0
21015,0.0
21016,0.02739726
21017,0.0
21018,0.02739726
21019,0.10958904
21020,0.02739726
21021,0.06849315
21022,0.08219178
21023,0.05479452
21024,0.02739726
21025,0.15068494
21026,0.02739726
21027,0.02739726
21028,0.05479452
21029,0.02739726
21030,0.06849315
21031,0.02739726
21032,0.15068494
21033,0.10958904
21034,0.19178082
21035,0.05479452
21036,0.02739726
21037,0.02739726
21038,0.02739726
21039,0.02739726
21040,0.10958904
21041,0.12328767
21042,0.09589041
21043,0.06849315
21044,0.05479452
21045,0.05479452
21046,0.05479452
21047,0.02739726
21048,0.02739726
21049,0.02739726
21050,0.05479452
21051,0.09589041
21052,0.05479452
21053,0.05479452
21054,0.02739726
21055,0.02739726
21056,0.02739726
21057,0.02739726
21058,0.05479452
21059,0.02739726
21060,0.02739726
21061,0.02739726
21062,0.06849315
21063,0.02739726
21064,0.02739726
21065,0.02739726
21066,0.02739726
21067,0.05479452
21068,0.02739726
21069,0.02739726
21070,0.02739726
21071,0.02739726
21072,0.02739726
21073,0.02739726
21074,0.02739726
21075,0.06849315
21076,0.02739726
21077,0.02739726
21078,0.05479452
21079,0.10958904
21080,0.02739726
21081,0.0
21082,0.1780822
21083,0.12328767
21084,0.02739726
21085,0.05479452
21086,0.0
21087,0.02739726
21088,0.12328767
21089,0.05479452
21090,0.02739726
21091,0.08219178
21092,0.05479452
21093,0.0
21094,0.05479452
21095,0.06849315
21096,0.02739726
21097,0.05479452
21098,0.02739726
21099,0.06849315
21100,0.04109589
21101,0.02739726
21102,0.10958904
21103,0.06849315
21104,0.06849315
21105,0.02739726
21106,0.15068494
21107,0.0
21108,0.02739726
21109,0.20547946
21110,0.02739726
21111,0.09589041
21112,0.02739726
21113,0.16438356
21114,0.02739726
21115,0.12328767
21116,0.02739726
21117,0.08219178
21118,0.02739726
21119,0.12328767
21120,0.0
21121,0.12328767
21122,0.02739726
21123,0.0
21124,0.1369863
21125,0.02739726
21126,0.02739726
21127,0.01369863
21128,0.02739726
21129,0.10958904
21130,0.02739726
21131,0.02739726
21132,0.04109589
21133,0.02739726
21134,0.02739726
21135,0.05479452
21136,0.10958904
21137,0.1369863
21138,0.05479452
21139,0.02739726
21140,0.02739726
21141,0.05479452
21142,0.05479452
21143,0.0
21144,0.1369863
21145,0.02739726
21146,0.19178082
21147,0.04109589
21148,0.02739726
21149,0.05479452
21150,0.05479452
21151,0.02739726
21152,0.05479452
21153,0.02739726
21154,0.02739726
21155,0.06849315
21156,0.02739726
21157,0.09589041
21158,0.19178082
21159,0.05479452
21160,0.02739726
21161,0.06849315
21162,0.06849315
21163,0.02739726
21164,0.0
21165,0.02739726
21166,0.02739726
21167,0.02739726
21168,0.06849315
21169,0.02739726
21170,0.02739726
21171,0.12328767
21172,0.02739726
21173,0.02739726
21174,0.05479452
21175,0.02739726
21176,0.1369863
21177,0.05479452
21178,0.06849315
21179,0.10958904
21180,0.06849315
21181,0.02739726
21182,0.02739726
21183,0.02739726
21184,0.02739726
21185,0.02739726
21186,0.02739726
21187,0.02739726
21188,0.02739726
21189,0.02739726
21190,0.02739726
21191,0.02739726
21192,0.02739726
21193,0.02739726
21194,0.09589041
21195,0.10958904
21196,0.02739726
21197,0.02739726
21198,0.02739726
21199,0.06849315
21200,0.0
21201,0.04109589
21202,0.02739726
21203,0.02739726
21204,0.02739726
21205,0.06849315
21206,0.02739726
21207,0.10958904
21208,0.12328767
21209,0.02739726
21210,0.19178082
21211,0.02739726
21212,0.10958904
21213,0.10958904
21214,0.02739726
21215,0.02739726
21216,0.02739726
21217,0.02739726
21218,0.02739726
21219,0.04109589
21220,0.05479452
21221,0.10958904
21222,0.02739726
21223,0.02739726
21224,0.02739726
21225,0.05479452
21226,0.05479452
21227,0.02739726
21228,0.0
21229,0.02739726
21230,0.02739726
21231,0.0
21232,0.02739726
21233,0.02739726
21234,0.06849315
21235,0.05479452
21236,0.0
21237,0.0
21238,0.0
21239,0.02739726
21240,0.02739726
21241,0.04109589
21242,0.02739726
21243,0.02739726
21244,0.10958904
21245,0.06849315
21246,0.10958904
21247,0.02739726
21248,0.02739726
21249,0.06849315
21250,0.05479452
21251,0.02739726
21252,0.06849315
21253,0.10958904
21254,0.09589041
21255,0.12328767
21256,0.0
21257,0.02739726
21258,0.04109589
21259,0.05479452
21260,0.02739726
21261,0.05479452
21262,0.06849315
21263,0.04109589
21264,0.05479452
21265,0.02739726
21266,0.0
21267,0.06849315
21268,0.06849315
21269,0.02739726
21270,0.06849315
21271,0.02739726
21272,0.04109589
21273,0.02739726
21274,0.02739726
21275,0.0
21276,0.05479452
21277,0.30136988
21278,0.02739726
21279,0.09589041
21280,0.02739726
21281,0.05479452
21282,0.05479452
21283,0.05479452
21284,0.0
21285,0.04109589
21286,0.02739726
21287,0.05479452
21288,0.0
21289,0.06849315
21290,0.05479452
21291,0.02739726
21292,0.02739726
21293,0.05479452
21294,0.06849315
21295,0.08219178
21296,0.0
21297,0.02739726
21298,0.06849315
21299,0.04109589
21300,0.05479452
21301,0.30136988
21302,0.02739726
21303,0.06849315
21304,0.02739726
21305,0.02739726
21306,0.06849315
21307,0.19178082
21308,0.06849315
21309,0.05479452
21310,0.02739726
21311,0.02739726
21312,0.06849315
21313,0.06849315
21314,0.06849315
21315,0.15068494
21316,0.02739726
21317,0.02739726
21318,0.06849315
21319,0.02739726
21320,0.02739726
21321,0.05479452
21322,0.02739726
21323,0.05479452
21324,0.1369863
21325,0.02739726
21326,0.10958904
21327,0.02739726
21328,0.0
21329,0.0
21330,0.04109589
21331,0.05479452
21332,0.05479452
21333,0.05479452
21334,0.05479452
21335,0.02739726
21336,0.08219178
21337,0.06849315
21338,0.02739726
21339,0.09589041
21340,0.02739726
21341,0.10958904
21342,0.02739726
21343,0.02739726
21344,0.02739726
21345,0.0
21346,0.05479452
21347,0.02739726
21348,0.06849315
21349,0.0
21350,0.04109589
21351,0.02739726
21352,0.06849315
21353,0.06849315
21354,0.0
21355,0.02739726
21356,0.02739726
21357,0.16438356
21358,0.05479452
21359,0.02739726
21360,0.04109589
21361,0.02739726
21362,0.06849315
21363,0.05479452
21364,0.05479452
21365,0.06849315
21366,0.02739726
21367,0.02739726
21368,0.06849315
21369,0.05479452
21370,0.16438356
21371,0.02739726
21372,0.06849315
21373,0.02739726
21374,0.06849315
21375,0.02739726
21376,0.0
21377,0.16438356
21378,0.05479452
21379,0.02739726
21380,0.02739726
21381,0.02739726
21382,0.02739726
21383,0.05479452
21384,0.05479452
21385,0.06849315
21386,0.05479452
21387,0.02739726
21388,0.06849315
21389,0.05479452
21390,0.02739726
21391,0.02739726
21392,0.02739726
21393,0.0
21394,0.02739726
21395,0.02739726
21396,0.02739726
21397,0.05479452
21398,0.19178082
21399,0.0
21400,0.02739726
21401,0.09589041
21402,0.10958904
21403,0.0
21404,0.1369863
21405,0.15068494
21406,0.02739726
21407,0.02739726
21408,0.02739726
21409,0.06849315
21410,0.02739726
21411,0.02739726
21412,0.1780822
21413,0.0
21414,0.02739726
21415,0.09589041
21416,0.05479452
21417,0.0
21418,0.0
21419,0.16438356
21420,0.09589041
21421,0.23287672
21422,0.02739726
21423,0.02739726
21424,0.09589041
21425,0.06849315
21426,0.02739726
21427,0.0
21428,0.02739726
21429,0.02739726
21430,0.05479452
21431,0.05479452
21432,0.0
21433,0.02739726
21434,0.02739726
21435,0.02739726
21436,0.06849315
21437,0.10958904
21438,0.02739726
21439,0.06849315
21440,0.02739726
21441,0.05479452
21442,0.05479452
21443,0.05479452
21444,0.02739726
21445,0.02739726
21446,0.04109589
21447,0.02739726
21448,0.09589041
21449,0.06849315
21450,0.05479452
21451,0.02739726
21452,0.02739726
21453,0.15068494
21454,0.02739726
21455,0.06849315
21456,0.02739726
21457,0.02739726
21458,0.06849315
21459,0.19178082
21460,0.09589041
21461,0.02739726
21462,0.02739726
21463,0.02739726
21464,0.12328767
21465,0.05479452
21466,0.0
21467,0.02739726
21468,0.02739726
21469,0.02739726
21470,0.02739726
21471,0.02739726
21472,0.04109589
21473,0.15068494
21474,0.06849315
21475,0.02739726
21476,0.02739726
21477,0.02739726
21478,0.02739726
21479,0.02739726
21480,0.05479452
21481,0.02739726
21482,0.02739726
21483,0.05479452
21484,0.06849315
21485,0.02739726
21486,0.05479452
21487,0.15068494
21488,0.02739726
21489,0.05479452
21490,0.0
21491,0.02739726
21492,0.06849315
21493,0.02739726
21494,0.02739726
21495,0.02739726
21496,0.05479452
21497,0.05479452
21498,0.02739726
21499,0.0
21500,0.02739726
21501,0.02739726
21502,0.02739726
21503,0.1369863
21504,0.02739726
21505,0.15068494
21506,0.02739726
21507,0.09589041
21508,0.19178082
21509,0.06849315
21510,0.10958904
21511,0.06849315
21512,0.09589041
21513,0.12328767
21514,0.06849315
21515,0.02739726
21516,0.06849315
21517,0.05479452
21518,0.1369863
21519,0.20547946
21520,0.02739726
21521,0.02739726
21522,0.02739726
21523,0.06849315
21524,0.06849315
21525,0.02739726
21526,0.06849315
21527,0.0
21528,0.02739726
21529,0.05479452
21530,0.06849315
21531,0.02739726
21532,0.02739726
21533,0.05479452
21534,0.02739726
21535,0.02739726
21536,0.06849315
21537,0.1780822
21538,0.04109589
21539,0.02739726
21540,0.02739726
21541,0.02739726
21542,0.05479452
21543,0.02739726
21544,0.02739726
21545,0.0
21546,0.02739726
21547,0.02739726
21548,0.06849315
21549,0.02739726
21550,0.05479452
21551,0.02739726
21552,0.05479452
21553,0.02739726
21554,0.19178082
21555,0.02739726
21556,0.05479452
21557,0.02739726
21558,0.06849315
21559,0.09589041
21560,0.02739726
21561,0.06849315
21562,0.23287672
21563,0.02739726
21564,0.05479452
21565,0.06849315
21566,0.02739726
21567,0.02739726
21568,0.06849315
21569,0.05479452
21570,0.08219178
21571,0.02739726
21572,0.15068494
21573,0.15068494
21574,0.02739726
21575,0.0
21576,0.06849315
21577,0.09589041
21578,0.02739726
21579,0.0
21580,0.02739726
21581,0.10958904
21582,0.02739726
21583,0.06849315
21584,0.05479452
21585,0.02739726
21586,0.05479452
21587,0.05479452
21588,0.06849315
21589,0.02739726
21590,0.05479452
21591,0.02739726
21592,0.02739726
21593,0.02739726
21594,0.0
21595,0.05479452
21596,0.1369863
21597,0.02739726
21598,0.0
21599,0.02739726
21600,0.04109589
21601,0.04109589
21602,0.02739726
21603,0.0
21604,0.0
21605,0.02739726
21606,0.10958904
21607,0.06849315
21608,0.12328767
21609,0.15068494
21610,0.05479452
21611,0.02739726
21612,0.02739726
21613,0.05479452
21614,0.02739726
21615,0.02739726
21616,0.02739726
21617,0.06849315
21618,0.09589041
21619,0.02739726
21620,0.06849315
21621,0.02739726
21622,0.16438356
21623,0.06849315
21624,0.05479452
21625,0.02739726
21626,0.06849315
21627,0.02739726
21628,0.06849315
21629,0.06849315
21630,0.02739726
21631,0.06849315
21632,0.02739726
21633,0.02739726
21634,0.06849315
21635,0.26027396
21636,0.02739726
21637,0.02739726
21638,0.06849315
21639,0.06849315
21640,0.06849315
21641,0.06849315
21642,0.05479452
21643,0.05479452
21644,0.06849315
21645,0.02739726
21646,0.0
21647,0.0
21648,0.05479452
21649,0.02739726
21650,0.02739726
21651,0.02739726
21652,0.02739726
21653,0.02739726
21654,0.02739726
21655,0.05479452
21656,0.02739726
21657,0.05479452
21658,0.0
21659,0.0
21660,0.06849315
21661,0.02739726
21662,0.02739726
21663,0.05479452
21664,0.02739726
21665,0.02739726
21666,0.02739726
21667,0.02739726
21668,0.1780822
21669,0.02739726
21670,0.02739726
21671,0.02739726
21672,0.02739726
21673,0.02739726
21674,0.02739726
21675,0.08219178
21676,0.02739726
21677,0.02739726
21678,0.02739726
21679,0.05479452
21680,0.06849315
21681,0.04109589
21682,0.02739726
21683,0.02739726
21684,0.02739726
21685,0.05479452
21686,0.06849315
21687,0.02739726
21688,0.02739726
21689,0.02739726
21690,0.02739726
21691,0.06849315
21692,0.10958904
21693,0.05479452
21694,0.02739726
21695,0.02739726
21696,0.02739726
21697,0.02739726
21698,0.0
21699,0.02739726
21700,0.02739726
21701,0.02739726
21702,0.06849315
21703,0.02739726
21704,0.06849315
21705,0.02739726
21706,0.06849315
21707,0.12328767
21708,0.02739726
21709,0.02739726
21710,0.01369863
21711,0.02739726
21712,0.05479452
21713,0.02739726
21714,0.02739726
21715,0.02739726
21716,0.02739726
21717,0.02739726
21718,0.06849315
21719,0.05479452
21720,0.06849315
21721,0.02739726
21722,0.02739726
21723,0.02739726
21724,0.02739726
21725,0.06849315
21726,0.06849315
21727,0.06849315
21728,0.06849315
21729,0.06849315
21730,0.02739726
21731,0.06849315
21732,0.0
21733,0.06849315
21734,0.05479452
21735,0.01369863
21736,0.02739726
21737,0.02739726
21738,0.02739726
21739,0.02739726
21740,0.02739726
21741,0.02739726
21742,0.02739726
21743,0.09589041
21744,0.12328767
21745,0.06849315
21746,0.06849315
21747,0.02739726
21748,0.02739726
21749,0.1369863
21750,0.02739726
21751,0.02739726
21752,0.06849315
21753,0.0
21754,0.02739726
21755,0.02739726
21756,0.02739726
21757,0.09589041
21758,0.05479452
21759,0.0
21760,0.0
21761,0.08219178
21762,0.0
21763,0.02739726
21764,0.12328767
21765,0.02739726
21766,0.05479452
21767,0.02739726
21768,0.09589041
21769,0.05479452
21770,0.05479452
21771,0.02739726
21772,0.06849315
21773,0.0
21774,0.05479452
21775,0.06849315
21776,0.02739726
21777,0.02739726
21778,0.02739726
21779,0.05479452
21780,0.0
21781,0.02739726
21782,0.09589041
21783,0.02739726
21784,0.02739726
21785,0.12328767
21786,0.02739726
21787,0.02739726
21788,0.02739726
21789,0.06849315
21790,0.0
21791,0.15068494
21792,0.0
21793,0.02739726
21794,0.10958904
21795,0.02739726
21796,0.02739726
21797,0.09589041
21798,0.09589041
21799,0.02739726
21800,0.06849315
21801,0.02739726
21802,0.02739726
21803,0.02739726
21804,0.15068494
21805,0.02739726
21806,0.02739726
21807,0.02739726
21808,0.02739726
21809,0.02739726
21810,0.19178082
21811,0.02739726
21812,0.05479452
21813,0.10958904
21814,0.02739726
21815,0.02739726
21816,0.06849315
21817,0.06849315
21818,0.09589041
21819,0.06849315
21820,0.09589041
21821,0.02739726
21822,0.05479452
21823,0.02739726
21824,0.05479452
21825,0.12328767
21826,0.02739726
21827,0.02739726
21828,0.05479452
21829,0.05479452
21830,0.10958904
21831,0.24657534
21832,0.02739726
21833,0.10958904
21834,0.19178082
21835,0.02739726
21836,0.05479452
21837,0.02739726
21838,0.06849315
21839,0.06849315
21840,0.02739726
21841,0.06849315
21842,0.06849315
21843,0.02739726
21844,0.02739726
21845,0.10958904
21846,0.02739726
21847,0.02739726
21848,0.04109589
21849,0.05479452
21850,0.02739726
21851,0.02739726
21852,0.01369863
21853,0.08219178
21854,0.01369863
21855,0.10958904
21856,0.02739726
21857,0.06849315
21858,0.0
21859,0.02739726
21860,0.10958904
21861,0.09589041
21862,0.02739726
21863,0.06849315
21864,0.05479452
21865,0.02739726
21866,0.09589041
21867,0.10958904
21868,0.12328767
21869,0.05479452
21870,0.02739726
21871,0.05479452
21872,0.10958904
21873,0.02739726
21874,0.06849315
21875,0.04109589
21876,0.02739726
21877,0.1369863
21878,0.06849315
21879,0.02739726
21880,0.06849315
21881,0.02739726
21882,0.06849315
21883,0.05479452
21884,0.02739726
21885,0.06849315
21886,0.05479452
21887,0.02739726
21888,0.0
21889,0.05479452
21890,0.02739726
21891,0.06849315
21892,0.05479452
21893,0.04109589
21894,0.02739726
21895,0.08219178
21896,0.0
21897,0.15068494
21898,0.06849315
21899,0.02739726
21900,0.02739726
21901,0.10958904
21902,0.04109589
21903,0.06849315
21904,0.02739726
21905,0.02739726
21906,0.02739726
21907,0.05479452
21908,0.0
21909,0.06849315
21910,0.04109589
21911,0.02739726
21912,0.02739726
21913,0.06849315
21914,0.02739726
21915,0.02739726
21916,0.06849315
21917,0.06849315
21918,0.06849315
21919,0.02739726
21920,0.05479452
21921,0.05479452
21922,0.02739726
21923,0.02739726
21924,0.05479452
21925,0.02739726
21926,0.15068494
21927,0.15068494
21928,0.02739726
21929,0.10958904
21930,0.02739726
21931,0.02739726
21932,0.02739726
21933,0.02739726
21934,0.02739726
21935,0.02739726
21936,0.09589041
21937,0.02739726
21938,0.02739726
21939,0.05479452
21940,0.02739726
21941,0.0
21942,0.05479452
21943,0.09589041
21944,0.06849315
21945,0.02739726
21946,0.02739726
21947,0.1369863
21948,0.06849315
21949,0.10958904
21950,0.02739726
21951,0.06849315
21952,0.0
21953,0.06849315
21954,0.02739726
21955,0.19178082
21956,0.02739726
21957,0.02739726
21958,0.02739726
21959,0.02739726
21960,0.02739726
21961,0.02739726
21962,0.06849315
21963,0.02739726
21964,0.06849315
21965,0.02739726
21966,0.02739726
21967,0.02739726
21968,0.06849315
21969,0.0
21970,0.10958904
21971,0.02739726
21972,0.06849315
21973,0.06849315
21974,0.04109589
21975,0.02739726
21976,0.02739726
21977,0.02739726
21978,0.0
21979,0.02739726
21980,0.02739726
21981,0.10958904
21982,0.02739726
21983,0.02739726
21984,0.06849315
21985,0.02739726
21986,0.02739726
21987,0.05479452
21988,0.02739726
21989,0.02739726
21990,0.05479452
21991,0.15068494
21992,0.19178082
21993,0.05479452
21994,0.01369863
21995,0.02739726
21996,0.06849315
21997,0.02739726
21998,0.02739726
21999,0.02739726
22000,0.05479452
22001,0.02739726
22002,0.1369863
22003,0.02739726
22004,0.32876712
22005,0.02739726
22006,0.10958904
22007,0.02739726
22008,0.05479452
22009,0.02739726
22010,0.04109589
22011,0.0
22012,0.06849315
22013,0.02739726
22014,0.0
22015,0.06849315
22016,0.06849315
22017,0.05479452
22018,0.02739726
22019,0.0
22020,0.02739726
22021,0.0
22022,0.05479452
22023,0.06849315
22024,0.05479452
22025,0.02739726
22026,0.09589041
22027,0.0
22028,0.02739726
22029,0.06849315
22030,0.02739726
22031,0.16438356
22032,0.05479452
22033,0.02739726
22034,0.02739726
22035,0.06849315
22036,0.0
22037,0.02739726
22038,0.0
22039,0.06849315
22040,0.02739726
22041,0.05479452
22042,0.10958904
22043,0.06849315
22044,0.06849315
22045,0.10958904
22046,0.43835616
22047,0.02739726
22048,0.05479452
22049,0.05479452
22050,0.02739726
22051,0.02739726
22052,0.15068494
22053,0.02739726
22054,0.12328767
22055,0.06849315
22056,0.05479452
22057,0.05479452
22058,0.02739726
22059,0.02739726
22060,0.02739726
22061,0.10958904
22062,0.05479452
22063,0.05479452
22064,0.02739726
22065,0.02739726
22066,0.02739726
22067,0.06849315
22068,0.0
22069,0.02739726
22070,0.05479452
22071,0.0
22072,0.02739726
22073,0.02739726
22074,0.02739726
22075,0.0
22076,0.02739726
22077,0.05479452
